id,p_d_name,p_f_name,latin_name,team_name,t_id,team_played,c_code,skill,value,is_active,sel_per,md_id,tot_pts,g_s,assist,c_s,g_c,y_c,r_c,o_g,p_s,p_c,p_e,saves,p_m,b_r,g_ob,m_om,m_om_pts,p_status,match_atd,trained,is_played,sel_in_per,sel_out_per,upcoming_matches_list,current_matches_list,avg_player_pts,avg_player_value,last_gd_points,category1,category2,category3,category4,category5,category6,category7,category8,category9,category10,category11,category12,category13,category14,category15,date,opponent_name,closest_match,player,year,month,day,league_name,position
63706,C. Ronaldo,Cristiano Ronaldo,Cristiano Ronaldo,Portugal,110,0,POR,4,12.0,1,26.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, ,In contention to start next game,0,1.0,1.0,"[{'mdId': '1', 'tId': '110', 'tSCode': 'Portugal', 'cCode': 'POR', 'tLoc': 'A', 'vsTID': '57', 'vsTSCode': 'Hungary', 'vsCCode': 'HUN', 'matchDate': '06/15/2021 18:00:00', 'vsTLoc': 'H'}]","[{'mdId': '1', 'tId': '110', 'tSCode': 'Portugal', 'cCode': 'POR', 'tLoc': 'A', 'vsTID': '57', 'vsTSCode': 'Hungary', 'vsCCode': 'HUN', 'matchDate': '06/15/2021 18:00:00', 'vsTLoc': 'H'}]",0.0,0.0,0.0,1.0,0.0,15.0,1.3,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2021-06-15 18:00:00,Hungary,Cristiano Ronaldo,Cristiano Ronaldo,2021,6,15,European Championship 2020,F
250076574,K. Mbappé,Kylian Mbappé,Kylian Mbappe,France,43,0,FRA,4,12.0,1,34.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, ,In contention to start next game,0,1.0,1.0,"[{'mdId': '1', 'tId': '43', 'tSCode': 'France', 'cCode': 'FRA', 'tLoc': 'H', 'vsTID': '47', 'vsTSCode': 'Germany', 'vsCCode': 'GER', 'matchDate': '06/15/2021 21:00:00', 'vsTLoc': 'A'}]","[{'mdId': '1', 'tId': '43', 'tSCode': 'France', 'cCode': 'FRA', 'tLoc': 'H', 'vsTID': '47', 'vsTSCode': 'Germany', 'vsCCode': 'GER', 'matchDate': '06/15/2021 21:00:00', 'vsTLoc': 'A'}]",0.0,0.0,0.0,1.0,0.0,10.0,0.9,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2021-06-15 21:00:00,Germany,Kylian Mbappé,Kylian Mbappé,2021,6,15,European Championship 2020,F
250016833,H. Kane,Harry Kane,Harry Kane,England,39,0,ENG,4,11.5,1,43.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, ,In contention to start next game,0,2.0,1.0,"[{'mdId': '1', 'tId': '39', 'tSCode': 'England', 'cCode': 'ENG', 'tLoc': 'H', 'vsTID': '56370', 'vsTSCode': 'Croatia', 'vsCCode': 'CRO', 'matchDate': '06/13/2021 15:00:00', 'vsTLoc': 'A'}]","[{'mdId': '1', 'tId': '39', 'tSCode': 'England', 'cCode': 'ENG', 'tLoc': 'H', 'vsTID': '56370', 'vsTSCode': 'Croatia', 'vsCCode': 'CRO', 'matchDate': '06/13/2021 15:00:00', 'vsTLoc': 'A'}]",0.0,0.0,0.0,1.0,0.0,17.0,1.7,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2021-06-13 15:00:00,Croatia,Harry Kane,Harry Kane,2021,6,13,European Championship 2020,F
250002096,R. Lewandowski,Robert Lewandowski,Robert Lewandowski,Poland,109,0,POL,4,11.5,1,16.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, ,In contention to start next game,0,1.0,1.0,"[{'mdId': '1', 'tId': '109', 'tSCode': 'Poland', 'cCode': 'POL', 'tLoc': 'H', 'vsTID': '58836', 'vsTSCode': 'Slovakia', 'vsCCode': 'SVK', 'matchDate': '06/14/2021 18:00:00', 'vsTLoc': 'A'}]","[{'mdId': '1', 'tId': '109', 'tSCode': 'Poland', 'cCode': 'POL', 'tLoc': 'H', 'vsTID': '58836', 'vsTSCode': 'Slovakia', 'vsCCode': 'SVK', 'matchDate': '06/14/2021 18:00:00', 'vsTLoc': 'A'}]",0.0,0.0,0.0,1.0,0.0,6.0,0.8,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2021-06-14 18:00:00,Slovakia,Robert Lewandowski,Robert Lewandowski,2021,6,14,European Championship 2020,F
250010802,R. Lukaku,Romelu Lukaku,Romelu Lukaku,Belgium,13,0,BEL,4,11.0,1,42.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, ,In contention to start next game,0,2.0,1.0,"[{'mdId': '1', 'tId': '13', 'tSCode': 'Belgium', 'cCode': 'BEL', 'tLoc': 'H', 'vsTID': '57451', 'vsTSCode': 'Russia', 'vsCCode': 'RUS', 'matchDate': '06/12/2021 21:00:00', 'vsTLoc': 'A'}]","[{'mdId': '1', 'tId': '13', 'tSCode': 'Belgium', 'cCode': 'BEL', 'tLoc': 'H', 'vsTID': '57451', 'vsTSCode': 'Russia', 'vsCCode': 'RUS', 'matchDate': '06/12/2021 21:00:00', 'vsTLoc': 'A'}]",0.0,0.0,0.0,1.0,0.0,16.0,2.2,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2021-06-12 21:00:00,Russia,Romelu Lukaku,Romelu Lukaku,2021,6,12,European Championship 2020,F
250019498,A. Griezmann,Antoine Griezmann,Antoine Griezmann,France,43,0,FRA,4,11.0,1,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, ,In contention to start next game,0,0.0,0.0,"[{'mdId': '1', 'tId': '43', 'tSCode': 'France', 'cCode': 'FRA', 'tLoc': 'H', 'vsTID': '47', 'vsTSCode': 'Germany', 'vsCCode': 'GER', 'matchDate': '06/15/2021 21:00:00', 'vsTLoc': 'A'}]","[{'mdId': '1', 'tId': '43', 'tSCode': 'France', 'cCode': 'FRA', 'tLoc': 'H', 'vsTID': '47', 'vsTSCode': 'Germany', 'vsCCode': 'GER', 'matchDate': '06/15/2021 21:00:00', 'vsTLoc': 'A'}]",0.0,0.0,0.0,1.0,0.0,1.0,0.2,0.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2021-06-15 21:00:00,Germany,Antoine Griezmann,Antoine Griezmann,2021,6,15,European Championship 2020,F
250008901,K. De Bruyne,Kevin De Bruyne,Kevin De Bruyne,Belgium,13,0,BEL,3,10.5,1,33.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, ,In contention to start next game,0,1.0,2.0,"[{'mdId': '1', 'tId': '13', 'tSCode': 'Belgium', 'cCode': 'BEL', 'tLoc': 'H', 'vsTID': '57451', 'vsTSCode': 'Russia', 'vsCCode': 'RUS', 'matchDate': '06/12/2021 21:00:00', 'vsTLoc': 'A'}]","[{'mdId': '1', 'tId': '13', 'tSCode': 'Belgium', 'cCode': 'BEL', 'tLoc': 'H', 'vsTID': '57451', 'vsTSCode': 'Russia', 'vsCCode': 'RUS', 'matchDate': '06/12/2021 21:00:00', 'vsTLoc': 'A'}]",0.0,0.0,0.0,0.0,0.0,7.0,1.4,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-12 21:00:00,Russia,Kevin De Bruyne,Kevin De Bruyne,2021,6,12,European Championship 2020,M
250078886,B. Fernandes,Bruno Fernandes,Bruno Fernandes,Portugal,110,0,POR,3,10.5,1,19.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, ,In contention to start next game,0,1.0,1.0,"[{'mdId': '1', 'tId': '110', 'tSCode': 'Portugal', 'cCode': 'POR', 'tLoc': 'A', 'vsTID': '57', 'vsTSCode': 'Hungary', 'vsCCode': 'HUN', 'matchDate': '06/15/2021 18:00:00', 'vsTLoc': 'H'}]","[{'mdId': '1', 'tId': '110', 'tSCode': 'Portugal', 'cCode': 'POR', 'tLoc': 'A', 'vsTID': '57', 'vsTSCode': 'Hungary', 'vsCCode': 'HUN', 'matchDate': '06/15/2021 18:00:00', 'vsTLoc': 'H'}]",0.0,0.0,0.0,0.0,0.0,3.0,0.7,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-15 18:00:00,Hungary,Bruno Fernandes,Bruno Fernandes,2021,6,15,European Championship 2020,M
93321,K. Benzema,Karim Benzema,Karim Benzema,France,43,0,FRA,4,10.0,1,10.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, ,In contention to start next game,0,1.0,1.0,"[{'mdId': '1', 'tId': '43', 'tSCode': 'France', 'cCode': 'FRA', 'tLoc': 'H', 'vsTID': '47', 'vsTSCode': 'Germany', 'vsCCode': 'GER', 'matchDate': '06/15/2021 21:00:00', 'vsTLoc': 'A'}]","[{'mdId': '1', 'tId': '43', 'tSCode': 'France', 'cCode': 'FRA', 'tLoc': 'H', 'vsTID': '47', 'vsTSCode': 'Germany', 'vsCCode': 'GER', 'matchDate': '06/15/2021 21:00:00', 'vsTLoc': 'A'}]",0.0,0.0,0.0,1.0,0.0,2.0,0.6,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-15 21:00:00,Germany,,Karim Benzema,2021,6,15,European Championship 2020,
1902160,E. Hazard,Eden Hazard,Eden Hazard,Belgium,13,0,BEL,3,10.0,1,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, ,In contention to start next game,0,0.0,0.0,"[{'mdId': '1', 'tId': '13', 'tSCode': 'Belgium', 'cCode': 'BEL', 'tLoc': 'H', 'vsTID': '57451', 'vsTSCode': 'Russia', 'vsCCode': 'RUS', 'matchDate': '06/12/2021 21:00:00', 'vsTLoc': 'A'}]","[{'mdId': '1', 'tId': '13', 'tSCode': 'Belgium', 'cCode': 'BEL', 'tLoc': 'H', 'vsTID': '57451', 'vsTSCode': 'Russia', 'vsCCode': 'RUS', 'matchDate': '06/12/2021 21:00:00', 'vsTLoc': 'A'}]",0.0,0.0,0.0,0.0,0.0,1.0,0.3,0.4,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2021-06-12 21:00:00,Russia,Eden Hazard,Eden Hazard,2021,6,12,European Championship 2020,M
